reviews,labels
"This Worldwide was the cheap man's version of what the NWA under Jim Crockett Junior and Jim Crockett Promotions made back in the 1980s on the localized ""Big 3"" Stations during the Saturday Morning/Afternoon Wrestling Craze. When Ted Turner got his hands on Crockett's failed version of NWA he turned it into World Championship Wrestling and proceeded to drop all NWA references all together. NWA World Wide and NWA Pro Wrestling were relabeled with the WCW logo and moved off the road to Disney/MGM Studios in Orlando, Florida and eventually became nothing more than recap shows for WCW's Nitro, Thunder, and Saturday Night. Worldwide was officially the last WCW program under Turner to air the weekend of the WCW buyout from Vince McMahon and WWF. Today the entire NWA World Wide/WCW Worldwide Video Tape Archive along with the entire NWA/WCW Video Tape Library in general lay in the vaults of WWE Headquarters in Stamford,Connecticut.",0
When a small glob of space age silly putty lands on earth it soon begins consuming earthlings and putting on weight. The only part of this senseless drivel that I enjoyed was all the cool classic cars. This dog had so many holes it could be sliced and sold for swiss cheese. This thing actually made 20 million bucks? And McQueen's salary was 3K? All were vastly overpaid. The 'monster' looked a lot like a large beanbag and the 'teens' looked as though they could have children approaching their teen-age years. And those blasts from the shotgun; sounded like a pellet rifle with a sound suppressor. The ending was pitifully trite; obviously the producers were leaving the door open for a sequel....and there were many. Thumbs down.,0
"I got a good laugh reading all the idiotic comments for this film,<br /><br />as it's obvious that those people who criticized the movie never seen it, or were stupid enough to pay to see it.<br /><br />The best reason to watch was on the Elvira show a few years back. Elvira delivered the movie with as many laughs as one can.<br /><br />It's an ok monster flick, compared to the hundreds of horrendous American flicks made. Way better!!!!",1
"Lizzie Borden's Love Crimes is an important film, dealing with the dark side of female sexuality (and including full frontal female nudity, which sure beats the male kind). It flirts with sadomasochism and the captive falling in love with captor theory.<br /><br />This treatment of feminine libido is sometimes shallow and jerky, but Borden has travelled well beyond feminist dogma of females gaining power through their insatiable lust.<br /><br />One striking scene exposes the female fetish for horses, when the antagonist, a counterfeit fashion photographer, is seducing an older woman wearing breeches by asking her to show how she rides a horse. He shoves a riding crop between her legs, pressing it against her crotch, and this greatly increases her excitement.<br /><br />Then suddenly he leaves her home and she swears abjectly at the closed door.<br /><br />Patrick Bergin plays the con artist, and though he falls a long distance from handsome, he picks on plain Janes and has enough screen presence to make one believe the women could swallow his line. By all reports, Sean Young proves a weird person, and she is scarcely beautiful. Yet in this film as the district attorney her intense face and long-limbed slender body and accentuated hips and periodically disjointed movement alchemize into erotic fascination. Her performance is forceful and complex.<br /><br />Borden possesses an intriguing worldview, and the fact that it stands so at odds with the modern feckless zeitgeist I truly appreciate.",1
"You, know, I can take the blood and the sex, but that thong bikini shot pretty much did me in. Someone get that girl some pasta before it's too late!<br /><br />And you know, it's just not a good idea for a schlock movie to start off by mentioning the much better movie it's ripping off.<br /><br />I gave this one a 2, just because it's marginally better than Tobe Hooper's CROCODILE.",0
"I won't give anything away by describing the plot of this film other than to say that it begins with the return to Israel of a young blind woman whose closest friend and companion has just committed suicide. It unfolds like a detective story as the blind woman tries to figure out why her friend ended her life. As she pursues her investigation and the information accumulates, it leads inexorably to a devastating conclusion. The film is expertly paced and the acting, especially by Talia Sharon as Ya'ara, the blind woman, is excellent. Israeli film has definitely come of age and is now fully competitive with other foreign films, though few have found a large audience in the U.S.",1
"....after 16 years Tim Burton finally disappoints me!!!! Whatever happened to the old Burton who read ""The Dark Knight Returns"" by Frank Miller as research for his preparation to direct Batman back in 1988-89? By the looks of it Burton didn't research the book nor the movie cause he got everything WRONG! This movie sucks! It's not as good as the original and it doesn't deal with the same subject as the original. If you want a good ape movie watch the original.<br /><br />**out of****stars",1
"I just saw this movie for the first time ever and I liked it. Her dancing was very entertaining. I read somewhere that she got the part in this movie because she knew how to dance. The scenery was great too. Yvonne is such a talented woman and beautiful. WE laughed at the silly kissing scenes, but that is what is great about old movies! I grew up with her on The Munsters and I am enjoying watching her in her earlier movies. They may not all be the best out there but still worth watching to see her act and sing. I am slowly purchasing all her movies and watching them as I receive them. I have a large collection of her memorabilia.",1
"This programme bugs me! There is no humour to it and is far too serious to be called ""fun""! It's just far too educational for my liking! The characters are very stereotyped and unappealing. The plots are redundant and the morals are just repeated over and over again. Where's the fun in it? Also I feel this has been on the BBC for far too long and is broadcast way too much. Does it really need to have a slot on T.V every 2 or 3 months when a brand new show runs out of episodes? I think it's time that the BBC starting bringing back some of their older shows like: Inspector Gadget, Bananaman, The Smurfs, Snorks, Moomins, the Raccoons and Count Duckula other than continually giving contracts to these newer shows! I thought the BBC where bring back Danger Mouse, so what's going on with that?! 3/10",0
"Obviously written for the stage. Lightweight but worthwhile. How can you go wrong with Ralph Richardson, Olivier and Merle Oberon.",1
"I am glad I saw this film having seen some of the director's other films in the past. I thought the production values was great like the costumes and settings with the bridge. It was interesting to see how the concept of spirit and demons were handled.<br /><br />I do agree with some of the other comments about the fight scenes. They were hard to follow at times.<br /><br />Ultimately, a moral tale. It would be interesting to know what some Japanese viewers thought of the film. It is a film I would like to see again.<br /><br />Some scenes like the ones where Benkai and the Prince were fighting on a ""psychic"" level were well done.<br /><br />I did come out of the cinema thinking what has just happened here. Intense.",1
"I am a HUGE Adam Sandler fan, and one day I was looking at the Cast&Crew selection on one of his DVD's and saw 'Going Overboard' and decided to go out and rent it. So I went out with a few buddies of mine and rented it. We put it on and we were shocked to see an Adam Sandler that didn't hit puberty yet, he looks as if he was 12 when this movie came out. I couldn't even watch 30 minutes of this crap, I didn't laugh, chuckle, or even smirk at this movie, actually the only time I smirked was when I saw how horrid this movie was. I could not believe how hard he tried to make the viewers laugh in this movie...and it didn't work once. Although from seeing the horribly awful camera angles and hearing the disgusting script I realized why I had never heard of this movie,...because it sucks more than anything has ever sucked before. This movie, in my opinion, was the WORST movie EVER made,....EVER!",0
"'Chances Are' a big mistake to see. You could know director Emile Ardolino from 'Dirty Dancing' and 'Sister Act' and should expect something amusing from him. But I guess I have to disillusion you. He made a really, really bad movie.<br /><br />According to the story Christopher McDonald dies to reburn as a baby. The baby grows up Robert Downey Jr, and Jr returns his former home town where she meets his former daughter, Mary Stuart Masterson (complicated, huh?).<br /><br />They fall in love with each other. Then appears Jr former wife, Cybill Shepherd, and Jr falls in love with her too. I guess I don't even have to mention that she loves Ryan O'Neil.<br /><br />In one of his first roles Robert Downey Jr's on his worst. He copies Michael J Fox.<br /><br />After the 'Moonlighting' Shepherd proves that she's not suitable for acting in movies.<br /><br />Anyway, there's one thing this unfunny comedy can be used: as antidote to insomnia.",0
"Perhaps you won't care for the social commentary, or the film makers point of view (I myself am mystified at the insignificance' angle Kasdan seemed to promote  when clearly, the actions taken in the movie promote CERTAIN significance. The ending confused me). However, there's absolutely no denying the manner in which the story is presented; the magnificent symbolism throughout; the threaded character arcs; visuals; dialogue  is absolute masterwork. I've watched the movie dozens of times, and I still marvel at its perfection. There's not a moment, action, cut, or line that doesn't have everything to do with the theme. Realistic human performances from all the actors. Scene to scene it's woven fantastically.<br /><br />I have a pretty level sap-meter. The buzzer never went off during this film. If you're a thinker (rather than a casual viewer)  this movie delivers. Exponentially. Absolutely mesmerizing. (Do you have to agree with the message to appreciate the display? Who cares if it made you warm and fuzzy or not, was it interesting?)<br /><br />Personally, the movie affected me  significantly. In my top 5.<br /><br />Note: The front-page reviewer clearly speaks from a flawed African American perception. What he may have failed to recognize, is, there was a hand  shake. Not a hand - out. The spiritually dead white man', simply saw a man to respect, and admire. And he did something about it. The fact he was black had little, if anything, to do with it (color is simply used to draw the parallel. And the chasm. It's no accident the opening sequence shifts from black and white to color either). If you view the blacks in this movie as token'  you may want to reassess YOUR angst. You may be seeing only black and white yourself, eh. Just a thought.",1
"I grew up watching and loving TNG. I just recently finished watching the entire series ST Voyager on DVD, which may have heightened my sense of disgust with this episode, as the difference in style and approach between the two shows couldn't be more stark. The idea may have been good if used as an opportunity to further expand Riker's character, which is how it probably would have been treated on VOY. They could have featured memories that would be ""new"" to the audience, rather than simply regurgitating old show clips. The in and out transitions between the ""memories"" and the ""present"" in this episode start as cliché in the beginning, and very quickly become intolerable as the tired pattern wears on and on. Bar none- worst episode ever.",0
"I wondered why John Wood was not playing Dr. Falken until I watched the film. BAD plot, bad science, bad acting and overall a bad film. Please don't watch this film. Rent the original ""War Games"" if you are feeling nostalgic.<br /><br />I didn't like the bending of the plot to beat-the-terrorist-threat idea either. In the first film W.O.P.R was built because Russia had 1000s of warheads pointed at the U.S.A. In this film the idea behind the computer was to kill terrorist in training before they are a threat. Politics aside, one of the good thing about the first film was the highlighting that even a stupid computer could grasp the idea of the pointlessness of war in the end. No such insight is offered in this film.",0
"Legend of Dragoon is one of those little-known games that people either love or hate. Some people claim it's far too similar to other games, namely the Final Fantasy series--which is understandable, since it was originally intended to be Sony's equivalent of Final Fantasy. Honestly I can't comment on the similarities beyond that, as I'm not very familiar with the FF games.<br /><br />I think my favorite aspect of the game is the battle system. Not only do you have the ability to change into a more powerful dragoon form, but every time you attack, you have to pay attention in order to complete the attack by pressing buttons at the correct time. Not only that, sometimes enemies will attack you back right in the middle of a sequence, which means you have to press different buttons in order to avoid taking damage. Even the use of certain attack items requires a bit of button-mashing. If you don't want to attack, you can always guard, which not only cuts any damage taken in half, but raises your hit points without the use of healing potions.<br /><br />The FMVs are quite well-done, about the same quality as Final Fantasy 8's. However, the graphics during game play aren't quite up to that standard. They're nice, but they could have been--and honestly, should have been--better. The translation as well leaves something to be desired. Not only does it raise interesting character relationship questions, but there are also some grammatical mistakes that simply shouldn't have been allowed to pass.<br /><br />Another thing I found interesting was that you lose main party characters--one dies, and the other basically becomes useless to the party and leaves. While the death of the one character is often said to have no point, it makes you realize early on that the characters, while heroes, are still just as mortal as the next person. The people who replace the lost characters simply gain all their stats, so the transition game play-wise is fairly smooth. Perhaps my one complaint about the characters is the main character's love interest, Shana. She is the epitome of the helpless female in need of rescuing, pathetic to the point of driving a player to screaming with frustration. While you can use her in your party, she is insanely weak--I don't even know what her dragoon powers are like, as I disliked her so much I never used her. The character Rose, by contrast, is probably my favorite female character in any game ever. She's no wimp, and some of her dragoon magic is extremely useful. Meru is quite strong as well, while sometimes being an annoying talkative brat.<br /><br />The character designers were, as most are, inclined to make the female characters appear pretty or whatever, and didn't give much thought to the actual usefulness of the outfits. Seriously, no armor and having most of your skin exposed is not helpful when fighting monsters. But I will give them props, as they do have females serving as knights in the various countries.<br /><br />I can't comment much on the plot, as honestly I didn't pay much attention to it beyond where I needed to go to next. I'm not sure if this says something about the plot itself, or my gaming style.<br /><br />All in all, it's a very enjoyable game. It has its flaws, but for me it struck just the right balance of having to think and just pressing buttons and killing monsters.",1
"Once in a while, a film comes along that raises the bar for every other film in its genre. A film of this caliber will influence many films following its release for years to come. `A Chinese Ghost Story' falls in this category. It is arguably one of the best horror films made during the 1980's; possibly one of the best ever made.<br /><br />The filmmakers have crafted a movie that appeals to every horror fan. The story is engrossing and original. The villains are appropriately menacing and frightening. The sets are creepy and atmospheric. There is even a little blood and gore to satisfy the splatter fan of the house. But don't let the `horror' label scare you off, if you're not a fan of the genre. This film easily fits into many different categories.<br /><br />The screenwriter has deftly blended the drama, comedy, horror, kung fu, and romance genres into a delicious deluxe cinematic pizza. `A Chinese Ghost Story' is a beautiful epic love story told, thankfully, without the gratuitous nudity and/or explicit sex scenes that have ruined many Hollywood `love stories'. Those put off by the romantic elements of the story can sit back and revel in the fast-paced swordplay and `wire-fu'. If that's not enough, actors Leslie Cheung and Wu Ma provide enough humorous situations to satiate your appetite for comedy. This film offers something for every film fan.<br /><br />Director Siu-Tung Ching and Producer Tsui Hark assembled a truly amazing cast for this film. Leslie Cheung proves that he is not only a gifted actor, but also a talented singer and a charming physical comedian. I cannot possibly think of a performer other than Cheung who could have portrayed Ling Choi Sin better (except maybe Chow Yun Fat). Joey Wang is enchanting as Lit Su Seen, the enslaved spirit who steals the heart of Cheung's character. Her portrayal of the title character is truly haunting and memorable. Wu Ma is hilarious as the cantankerous Taoist who aids the young lovers.<br /><br />On technical level, this film is very impressive, even by today's standards. The direction is superb. I wish that today's Hollywood executives would seek out talented artists like Siu-Tung Ching rather falling back on the usual MTV video or Pepsi commercial `directors'. The cinematography is gorgeous. You have to commend any cinematographer who can make a film look good when most of its pivotal scenes take place in the dead of night. The special effects make-up is top-notch. In fact, most of the creature effects in this film blow away the shoddy CGI ghouls and goblins that have become commonplace in modern horror films.<br /><br />Since its release, ""A Chinese Ghost Story"" has spawned two worthy sequels, a full-length animated movie, and countless imitations. None of the films that followed it or copied it were able to capture the magic of this classic, however. This film is required viewing for any horror fan or just anyone looking for great way to spend 95 minutes of your time. 10 out 10.<br /><br />",1
"I'll keep this short; thanks to Greg for helping me to put this succinctly: Captivity is about a guy who drugs a girl's drink, imprisons and tortures her, then poses as a captive to have sex with her. That is the single twist and punchline of the film. It's torture as slow motion date rape. And, it's not even a good movie. It's not so bad it's good; it's just bad.<br /><br />It should also be mentioned that among critics, there is a ""spoiler code"" that they dare not break, even though some were tempted to on this one because it is so vile. Why NO ONE had the cojones to step up and say, ""this is garbage, and this is why,"" is beyond me.<br /><br />Don't give your money to these poop-peddlers.",0
"This is one very confusing movie. The film is very hard to follow and the plot just didn't seem to make any sense. The Fury of the Wolfman was made in Spain and I think that when any film is dubbed from one language to another, it doesn't translate exactly as it was first meant. Maybe this is part of the problem but I doubt if it can account for all the problems with this film. The dubbing is pretty bad and the voices don't match the characters very well. The scenes are choppy, there is an array of strange and irrelevant characters that do little more than confuse the viewer even more. What I did like about this film was the look of the wolfman himself and the scenes where he attacks. Now if they could have put it all together and had it make some sense, they might have had something. Don't waste your time on this one.",0
"This is one of the movies that get better every time you see them. It's packed with so many original and unconventional ideas that you always find a new detail. As in Sabu's subsequent movies (I didn't see ""Unlucky monkey"" yet, but the other ones are as great) failure, chance and humanism play great roles. The cutting and Montage is inventive and artistic, without the movie being an ""art"" picture, but a highly entertaining one. When comparing it to ""Run, Lola, Run"" you have to keep in mind that ""Dangan Ranna"" was made some years before and was shown on German TV as early as 1997...so it's more probable that it served as inspiration for Tom Tykwer's movie, and not the other way around. Complementary to the other reviews I have to add that I like the acting and the ending very much. This movie is a lot of fun in many ways, and it manages to deliver a message without being annoying or pretentious.",1
"This interesting Giallo boosts a typical but still thrilling plot and a really sadistic killer that obviously likes to hunt his victims down before murdering them in gory ways.<br /><br />Directed by Emilio P. Miraglia who, one year earlier, also made the very interesting ""La Notte che Evelyn Usci della Tomba"" (see also my comment on that one), the film starts off a little slow, but all in all, no time is wasted with unnecessary sub plots or sequences.<br /><br />This film is a German-Italian coproduction, but it was released in Germany on video only in a version trimmed by 15 minutes of plot under the stupid title ""Horror House"". At least the murder scenes, which will satisfy every gorehound, are fully intact, and the viewer still gets the killer's motive at the end. But the Italian version containing all the footage is still the one to look for, of course.<br /><br />A convincing Giallo with obligatory twists and red herrings, ""La Dama Rossa Uccide Sette Volte"" is highly recommended to Giallo fans and slightly superior to Miraglia's above mentioned other thriller.",1
"Poor Will would be rolling over in his grave if he could this this horiible German-TV adaptaion of his classic play. It's obvious that very little money was spent on it. A stage riser, a catwalk and some randomly placed columns pass off as a set. The movie was ineptly dubbed into English, with the English voice actors occasionally mumbling their lines. The whole production had an incredibly dark and dreary feel to it. And just where was Fonterbras in this movie anyway? MST3K gave this sorry production the treatment it justly deserved.<br /><br />To be or not to be? I wish this movie never was in the first place.",0
"I was lucky enough to catch this movie while volunteering at the Maryland Film Festival. I've always been a fan of classic horror films and especially the gimmicks of William Castle, so this was definitely a must-see for me.<br /><br />This is about the life and work of William Castle, who in my opinion was an underrated director. True, he made some cheap budget schlocky horror films, but he added something to these films: real live theater gimmicks that you don't see anymore. For example, he had nurses in case someone had a heart attack at his movies and put vibrators at the bottoms of chairs in THE TINGLER.<br /><br />This is truly a well-made documentary and brings this rather shadowed director into the light, and celebrated his contributions to horror cinema. It also paints Castle as a larger than life character, who was very well-liked and had a smile on his face.<br /><br />Unlike most film documentaries that mostly show testaments from film historians, SPINE TINGLER! shows interviews mostly from his family members and directors who were influenced by his work, such as John Waters, John Landis, and Joe Dante. A must see for classic horror and sci-fi fans.",1
"Extremely poor action film starring the ever wooden Dolph Lundgren and Brandon Lee trapped in a sidekick role that never seems to gel. The action is at best average, a bit of nudity chucked in and yes Tia Carrera does use a body double! <br /><br />The set-up is the usual renegade cop forced to break in a new partner on a big case, the makers at least try to give the formula a twist making Lundgren the cop with Oriental values and Lee the modern city slicker but there is zero character development making it almost comical, Lundgrens oriental warrior outfit for the big showdown has to be seen to be believed. The action sequences are by the numbers and Lee(who would go on to make the excellent The Crow) is never given the scope to show off any particular martial arts brilliance. But given his illustrious parentage he must have been under a hell of a lot of pressure and was far better served not having to live up to his father by taking on a very different role in The Crow which showed what a unique actor he may have become if not for his tragic and early death.<br /><br />Unless your a hardcore Lundgren fan or a fan of poor 80's style action movies (think Cobra etc.) then avoid.<br /><br />Poor 3/10",0
"Personally, while I'm able to appreciate really good movies, I also have a strange ability to somewhat enjoy even the most crappiest of crap. You know, those times when you just want to sit there and watch some horrible cookie-cutter action movie to kill time. This is the only movie that I can remember actually shutting off in the middle, and I have absolutely NO intention of going back to finish it. The plot was so contrived and predictable, I was calling out what the next scene would be easily (and I'm usually not very good at this). The actors were horrible, I've seen better acting in middle school plays. Even the scene cuts were bad, the flow was all wrong.<br /><br />This movie is like a parody that forgot the funny.",0
"Before I go on I have to admit to being a huge Bon Jovi fan. In fact thats what attracted me to the DVD case in the first place. I probably would have bought it anyway being such a big horror fan and having enjoyed the first Vampires title so much.<br /><br />But this isn't half as good. Not even Jon could save this film for me. My main problem would be that it simply isn't scary. Apart from Jon's character Derek Bliss none of the other characters make an impression and you couldn't care less whether they die or not, especially the annoying vampire / drug addict woman. The female vampire simply isn't scary or sexy. Rather she looks like an anorexic 14 year girl, no wonder she is so desperate for blood then. Another huge problem is that everything is just ""too bright"". There is no atmosphere or sense of dread. I know the first Vampires being set in New Mexico wasn't exactly the twilight zone in terms of creepiness but yet it still managed to be dark and foreboding when it needed to be. This film has no tension like that.<br /><br />The story is basically the same as before. Vampire wants Berzier's cross to be able to walk in daylight. However the story has less cool bits this time. There is no wow factor in knowing this is the master of all master - the original vampire, as in the first film. You really don't care who or what this one is. There is no army of masters. Instead she hides out in some old ruin which looks more like a Disneyland attraction then a creepy temple.<br /><br />So there you have it really. Lack of scares, lack of atmosphere, lack of interesting story. A real let down for me personally.",0
"Happened upon a copy of this. Not mine and if I had spent my own money on this I'd be finding those responsible and demanding it back! All I can say is this would be a terrible student film. Any understanding of the medium of film is absent. Acting is god awful, the story would have been rejected from the original Twilight Zone series as unoriginal and lame, and the change in tone of the lead character's reaction to the 'ghost' is laughable.<br /><br />I can only agree that the 'glowing' reviews of this film are from friends and family. I'm afraid it's not even entertainingly bad.<br /><br />Amateur in the extreme! <br /><br />Avoid! Avoid! Avoid!",0
"Easily one of the ten best movies of the 20th century. In Cold Blood is brilliant in the simplicity and realism of its storytelling, and absolutely riveting.<br /><br />Robert Blake walks away with the film. The story seems to be presented almost entirely from Perry's viewpoint, despite Dick being the leader and planner of the pair. The viewer will invariable perceive Dick as being more unstable, immature, and generally feel like Perry would not have been pulled into this nightmare but for Dick and his need to be somebody and pull off a big score.<br /><br />Based on a true story with particular attention to accuracy, In Cold Blood depicts the story behind the brutal and senseless murder of a rural Kansas family one cold, windy night, because Dick has bought into an age-old rural myth about prosperous farmers having a safe full of cash in their home. As ""prosecutor"" (a character that isn't given a name in the script), played by Will Geer, so astutely points out, their lives are bought for only $10 a head. Director Richard Brooks wisely chooses not to share with us the gruesome details of the murders until the end of the film, prior to this we only know it has happened and watch the lives of Dick and Perry slowly unravel as they attempt to escape not only being apprehended by law enforcement, but also Perry's own ever-escalating sense of impending doom. He repeatedly makes remarks, ""No one ever gets away with a thing like that,"" and ""I can't help thinking we left something behind that belongs to us."" Dick is neither mature nor moral enough to feel any compelling sense of guilt over their crime, only irritation at Perry's. Indeed, after they are caught, it is Dick who breaks first, and suddenly faints when finally confronted with irrefutable proof that places the two men at the scene of the crime. I felt somewhat sorry for Perry from the very beginning of the film, and more-so as events progressed, but I only loathed Dick.<br /><br />The genius of the film is the engaging manner in which the story is played. We do not for a moment think we are watching actors portray characters, but that we are watching the actual participants and events as they occurred. The story is unrelenting, taunt, the run time slightly in excess of two hours feels more like just a few minutes.<br /><br />For those of you who are interested in such things, I noticed a couple of the ""Goofs"" listed here on the IMDb page for In Cold Blood are incorrect or exaggerated. Such as the ""reversed"" process shot, at the beginning of the film, as Dick and Perry are driving across the bridge into Kansas. To begin with, this isn't even a process shot, the camera is actually positioned in the backseat and the image you see beyond the windshield of the car is real. A large cargo truck located to the left front of Dick's Pontiac creates the optical illusion that they are going backward because it is traveling at a greater rate of speed, but closer examination will reveal that they are indeed going forward and it is an actual shot filmed from a moving vehicle. <br /><br />As I previously stated, this is one of the ten best works of 20th century cinema, not recommended for the very young due to some course language and implied and inferred violence (no actual in your face gore as a modern film would resort to), but a thoroughly excellent film.",1
"The subsequent two seasons of this original series was less than lacklustre. The latter seasons disastrous reshuffle contributed to its three season short life span. Maybe if the plug was pulled after the first season it would've gained a cult following.<br /><br />Aside from that, the first season was truly hilarious! Witty, clever with superb writing it was promising. The first season's excellent brew had the right ingredients - characters/actors, storyline and so forth. Plus a comedy about a paparazzi reporter was original to boot. Nora and her fellow ""photographers"" on the prowl, night after night, day after day for the exclusives.<br /><br />A lot of things don't make sense to me. Like how this show, and another fav of mine - Gross Pointe never ""made it"". If only the first seasons of the Naked Truth, and Grosse Pointe were released on DVD, please anyone out there?!",1
"At first, I thought the Ring would be a more than normal movie with it's ordinary plot. How surprised was I! Of course, the plot is simple - one girl is in love with two men - but Hitchcock brings it to us on a silver platter, with laughter and fear, with compassion and anguish. The way he depicts the popular crowds of the fair, the strength of the attraction of the girl to both men, the tragic elements that come together with techniques that open the mind to most of his greatest movies(North by Northwest, the Rope, etc.). The master did it great even before his thirties!",1
"Peeew this stinks! As everyone knows it's based upon some Geico insurance commercials; what no one knows is WHY?! Those commercials were amusing on first viewing at best; hardly fodder for a series. (The talking Geico gecko -- that's another story. Now that would make for an intriguing series!) And why on earth did ABC -- as reported in the press -- actually agree to buy the cavemen character rights from Geico for this? After all, the idea of cavemen struggling in the modern world is hardly unique to TV; Phil Hartman had a recurring Saturday Night Live role as The Unfrozen Caveman Lawyer over a decade ago. And that's how a concept like this works best -- as an occasional installment. But a regular series? Fuhgeddaboudit. (A 1960s series called ""It's About Time"" also used the cavemen in the modern world concept. It lasted one season.) <br /><br />One of the show's directors, who was also responsible for the Geico commercials, was recently quoted as saying: ""We were so excited when we were shooting our commercials because we felt like we had something that was very unique and we had bigger stories to tell."" Wrong.<br /><br />In the annals of bad TV, this is destined to take its place alongside 1972's ""Me and the Chimp"" as one of the all-time worst. The lead actor in the embarrassing Chimp fiasco actually went into shame-by-association hiding after it was abruptly canceled. No doubt our cavemen friends will follow suit.",0
"This is just one more example of the absolute genius of Gene Wilder. He wrote and starred in this terrific mystery. No one could have done it better. The suspense was palpable throughout. I wish Mr. Wilder would grace us with another of these. I have enjoyed everything I have ever seen Mr. Wilder in but I had no idea how truly talented he was until I saw ""Murder in a Small Town,"" and this follow-on. He truly has a firm grasp on what audiences want and how to deliver it in his writing and, of course, in his brilliant acting. His subtle wit comes through in spades. I would recommend this movie to anyone who likes mysteries and/or Gene Wilder's film work. His star just gets brighter and brighter.",1
"This is a well-worn story about a man who marries to escape the hangman's noose, then sets about ""taming"" his reluctant bride. It manages to be sexist and racist at exactly the same time. We never find out, for example, why a woman who won the respect of an Indian warrior is completely unable to fight back against her erstwhile husband. Or why the members of her team are so eager to get a ""real man"" in the saddle when she seems to have been taking care of things just fine on her own. This only made sense in fifties Hollywood.<br /><br />There's a really stupid scene where she horsewhips him and he actually catches the whip--the second time--then yanks her off her horse. Never mind that the first time probably would have lost him an eye, which would make it pretty hard to grab that whip! Then, he prevails in a fight against her Indian bodyguard where he spends the first two thirds of it getting beaten to a pulp. That's some second wind. Later, he successfully negotiates with some bloodthirsty Indians (as they all are in these flicks) after they reject her now she's his ""squaw"". Never mind that he has zero diplomatic skills and she's been negotiating with them for years. And the way he keeps rejecting her attempts to seduce him just to keep her keen and keep her from getting a hold on him--yeah, right. Like the women are just throwing themselves at him all the way down the trail.<br /><br />Finally, neither of the leads is convincing in their roles. Madison is just a jerk who gets unrealistically lucky. Fleming flips her hair and scowls a lot, but is totally unconvincing as a fiery tomboy. The only reason you'd root for her is because you want to see Madison get tied to a runaway horse and dragged over a cliff before the film's end. The way that Madison tames Fleming is so predictable and has so few obstacles that it will irritate the heck out of you if you see women as anything but blow-up dolls. Even if you do see them as dolls, the total lack of suspense will bore you.<br /><br />Total waste of time. Even the scenery's kinda dull. Give this one a big miss.",0
"Just imagine the real Hitler, who was a master of propaganda and speech, would have been such a mumbling moron as Carlyle portrayed him in this film.<br /><br />Nobody would have followed him, not even a desperate, unemployed guy in the 1920s.<br /><br />This is just a Hollywood cardboard piece of propaganda itself, disguised as ""true history"".<br /><br />I pity everyone who actually believed anything from this show. Carlyle and the producers didn't get anything right with this.<br /><br />Why was Hitler able to win so many people, a whole county for his ideas if we was such a sausage? Why did people follow him to death? By portraying him as such a loser they make their own film totally unbelievable. This film is a mixture of old WW2 propaganda and MTV urban myths about one of the most important persons of the last century. Imagine a film about Churchill where the director only shows him as a drunkard for 90 mins. <br /><br />This film is a disgrace and I wonder how they could talk an actor like Carlyle into this dreck.",0
"Back in 1985 I caught this thing (I can't even call it a movie) on cable. I was in college and I was with a high school friend whose hormones were raging out of control. I figured out early on that this was hopeless. Stupid script (a bunch of old guys hiring some young guys to show them how to score with women), bad acting (with one exception) and pathetic jokes. The plentiful female nudity here kept my friend happy for a while--but even he was bored after 30 minutes in. Remember--this was a HIGH SCHOOL BOY! This was back before nudity was so easy to get to by the Internet and such. We kept watching hoping for something interesting or funny but that never happened. The funniest thing about this was the original ad campaign in which the studio admitted this film was crap! (One poster had a fictional review that said, ""This is the best movie I've seen this afternoon!""). Only Grant Cramer in the lead showed any talent and has actually gone on to a career in the business. No-budget and boring t&a. Skip it.",0
"Frank Sinatra plays a no-goodnik ex-soldier and frustrated writer, hard-living and hard-drinking, who returns to his Midwestern hometown and reunites with his estranged brother (Arthur Kennedy), now the town big-shot with a disinterested wife and headstrong daughter. Frank gets involved with gambler Dean Martin, uneducated flooze Shirley MacLaine, and has some run-ins with the law, but what he really wants to do is write and settle down with a good woman. Over-simplified drama verging on soap opera, with a role for MacLaine that is by turns overly 'colorful' and embarrassingly sentimental (her drunken belting on ""After You've Gone"" is however the film's highlight, and is expertly handled). Director Vincente Minnelli oversees it in straight-forward fashion, but he's in surprisingly glum spirits and most of the big scenes are flat or dense. The picture looks incredibly handsome in widescreen, with a nice eye for detail and composition, but the story and these characters are stuck in the dregs. ** from ****",0
"There is nothing not to like about Moonstruck. I'm from a New York Italian family and I actually get a little homesick when I watch it. The actors & actresses, the plot, the subplots, the humor.. they were all fantastic. It starts a little slow, but a lot happens in that two days! I fell in love with LaBoheme because of this movie. On my list of favorite movies, Moonstruck is number 3. It's a ""feel good"" movie where you leave the theatre humming ""that's amore"" or repeating some of your favorite lines: ""old man, if you give those dogs another piece of my food, I'll kick you till you're dead""; ""Chrissy, bring me the big knife"", ""who's dead"", ""do you love him Loretta....., good because when you do, they drive you crazy because they know they can"". I always put Moonstruck on when there's nothing good to watch because it makes me happy.",1
